,label,x1,x2,x3,x4,x5,x6
0,17763.914718864467,56.381459634283985,50.42478642367121,13.969617977539922,9.047427882953679,-61.420190171576245,-68.98516517802186
1,22447.2154191993,46.3482549203789,34.711550631054735,10.054670391873154,10.29818966821481,-0.9624819594706646,-85.03646327740098
2,2559.50215237419,39.186072244229265,35.800133231623526,4.696400832307807,5.5159883383707715,-56.526773408557744,31.290643449065872
3,16815.410502854673,54.271894160739926,13.332818847352568,7.796825896848112,11.939077641312586,17.828538815941748,30.063904933954046
4,5954.70753683921,19.722585992172412,48.79946775023397,0.7738192222615128,5.736629613729926,-14.479660071591015,33.98560480626645
5,27971.719846597483,70.16557384764002,29.46846026092469,22.39375541368587,8.09984865116108,-66.64744789777588,-117.89677620009518
6,17440.602554433903,11.82709204758121,25.370350385389038,6.399123342791885,9.970450041188405,58.56243394809414,1.1869052268403495
7,15589.546576159917,77.54343763127522,27.205427862436085,1.8555113784883872,9.383914585266592,-37.47192646426163,5.909093406150658
8,8966.497138073211,13.81235463575163,35.00113289602023,7.815710187518558,9.583112148074346,-3.446632471136005,58.84146110449477
9,17105.984809322206,61.43989594492268,20.556217136978788,-0.6488720159694319,4.480528372357016,21.986020444582735,37.624801770450716
10,14361.685366126949,43.15227835818995,27.012538794300994,1.7876110583641367,6.307246449193574,6.743985453509978,-63.717879936688306
11,48748.75292706971,50.06340969655807,38.392995371580085,16.955780250899203,11.967419881924522,52.16413321005831,-30.601249713165036
12,21783.678234810548,18.946439737939407,44.442134150363174,12.476704092582658,12.603927636262465,15.878281019536656,34.850532679463015
13,29893.316425098095,44.563279035738525,24.34373794376791,19.557418160362733,7.150834774309371,13.913563567731332,60.871918050525494
14,32860.81243081327,42.39942324890053,42.7348077776353,6.219423621239521,7.02405014671945,34.494460588597455,-30.051904652680694
15,16844.113277663848,46.197198883927165,18.397490579534605,-0.798162369657637,6.755194750359681,53.04636684133759,-2.428454929555074
16,1913.1318062264754,13.122207860958653,50.09705970131722,15.833428278930988,9.819117092569819,-38.846863482901284,48.97395851333968
17,5411.869079892668,48.62842998925655,18.198478121940383,15.124794514123874,3.305676741127831,-109.62933359055361,100.6572820810283
18,20839.976076965755,71.16565532166067,38.35529448225731,-3.0245402653511846,15.976044761380741,-23.16253716874474,13.10377569712372
19,19552.469682898252,25.331425235543392,42.12134846147171,11.737333517149924,11.71897612797915,3.647996147068133,-47.468363978221646
20,6016.826864096267,24.891195783758455,11.371895814424045,14.542342605643864,2.2346503675547353,-32.34943165104541,-24.004895377249948
21,19863.69871007001,32.177533973631114,11.685969574429615,21.54476186652895,8.987517578823784,-12.205643855106162,79.58108254130428
22,13388.167196042998,35.21179251867076,34.26837508809835,2.18330693195695,8.027743840555086,-0.3818081861901361,-55.80413344970607
23,7601.807482565184,61.783033813143604,17.335615385152735,-3.201531086980487,5.571299814789084,-26.604775498766294,53.138104581706315
24,23053.831230235643,21.879829593534023,39.16503738632902,2.4688362063796303,9.060778661119077,39.86608074063868,4.038072602006228
25,23866.90993851812,70.95659647698591,9.439989344481697,19.176653546974087,10.068446561838226,14.746836156826573,-96.27674430994516
26,5252.937093386573,23.43294766669971,33.412259966352025,0.14382850593376784,13.164832121211283,-11.776972802123758,-49.74443125966555
27,18822.364955763976,49.68421215830631,36.207485867839054,13.532538504507922,6.690806798548736,-30.51339956483043,-44.83284740173751
28,34744.1320996467,75.71978635071636,31.50741597357732,10.00150902946265,12.429827640567279,1.4560325024166554,-71.252681917124
29,27690.243029769616,44.37949659535085,37.07530495797987,10.467190815174327,6.829715357017252,17.678743031454808,-39.265741380207956
30,47589.64084723217,54.77649355447218,51.9527037942256,25.90299282530983,7.141376763036511,-12.952621717906283,-15.515834747991452
31,1416.3418984339733,14.667786090109141,11.31475958295424,-0.7347829903673881,1.034052630025169,-10.62184798955914,31.25752717179434
32,18597.883866214233,40.73820209786704,20.995611016248102,17.279493261246767,5.100532413019765,-3.0650017825051528,-84.46280650752023
33,-1369.7406170141994,47.140584164573994,19.516614020058157,-1.507971625642286,6.280556870572816,-68.05951587833434,-58.518920589364484
34,33550.571760370476,31.008208228316043,35.558028687511865,23.603111295275614,10.769021378081838,6.3596999656174,47.674545316201744
35,37214.771300597895,65.66472879767187,21.602803549903914,14.0736645320914,4.780184778016151,68.75970939312262,29.66963910619214
36,41285.90536255999,44.60558328103607,35.360694950645154,18.670282506021508,14.106890200479759,28.957525158326554,-102.89173577628138
37,6011.3878538966865,75.88014172885126,10.962950807112314,0.25854174060328283,8.562415217444467,-44.029760281833596,-1.261467397372586
38,24916.8162765424,72.3607837649678,19.99363089058062,12.277143617772442,0.10021871154689244,5.0939598093210225,11.105736213031633
39,25863.872498607398,71.09749426319468,13.360978110182364,21.953004266382255,6.8033464130895425,-57.53568602749745,11.565107081857136
40,17270.577109838894,34.929653199008335,20.291676882557283,8.108391523301776,6.798064993996955,33.33537061790574,17.67100462075855
41,26307.64086739677,75.7392514950852,7.200395252114349,15.44180475198603,13.604120989727175,39.36982310184678,57.33617564398952
42,19137.541303309925,53.43566827463198,5.472243228031134,19.573079542361643,2.2171748026661318,90.48176358821492,-78.09030077329979
